land_description,latitude,longitude
SW-33-54-09-W4,53.70501096,-111.2738578
NW-09-54-09-W4,53.65408272,-111.2800118
NW-32-54-09-W4,53.71207303,-111.2985408
SE-05-55-09-W4,53.71562272,-111.2982388
SW-04-55-09-W4,53.71915915,-111.2920209
SW-17-54-09-W4,53.66147574,-111.2983964
NE-11-40-01-W4,52.43032286,-110.0349765
SE-11-40-01-W4,52.42309016,-110.0349756
NE-26-39-01-W4,52.38674106,-110.0349843
SE-35-39-01-W4,52.39397414,-110.0349854
NE-35-39-01-W4,52.40120794,-110.0349912
SE-02-40-01-W4,52.40491565,-110.0349926
NE-02-40-01-W4,52.41585929,-110.0349797
SE-02-40-01-W4,52.40862496,-110.034988
SE-26-39-01-W4,52.37580398,-110.0349878
SE-26-39-01-W4,52.37950942,-110.0349865
NE-14-39-01-W4,52.35763747,-110.034974
NE-02-39-01-W4,52.32853115,-110.0349667
SE-11-39-01-W4,52.33575912,-110.0349665
NE-35-38-01-W4,52.31390215,-110.0347415
SE-02-39-01-W4,52.32130772,-110.0349606
SE-02-39-01-W4,52.3176056,-110.0349574
NE-11-39-01-W4,52.34298968,-110.0349653
SE-14-39-01-W4,52.34669586,-110.0349672
SE-14-39-01-W4,52.35040385,-110.03497
SE-23-39-01-W4,52.36486866,-110.0349788
NE-23-39-01-W4,52.37209878,-110.0349849
SW-11-40-01-W4,52.42308813,-110.0529173
NW-11-40-01-W4,52.43032199,-110.0529071
SW-11-40-01-W4,52.42308877,-110.0468383
NW-11-40-01-W4,52.43032294,-110.046831
SE-03-40-01-W4,52.40861924,-110.0589975
SE-03-40-01-W4,52.40490892,-110.0589972
NW-02-40-01-W4,52.41585428,-110.0529224
NE-03-40-01-W4,52.41585706,-110.0589949
NW-35-39-01-W4,52.40119895,-110.0529158
NE-34-39-01-W4,52.40119519,-110.0589977
NW-26-39-01-W4,52.3867328,-110.0529092
NE-27-39-01-W4,52.38673164,-110.0590072
SW-02-40-01-W4,52.40861954,-110.0529223
SE-10-40-01-W4,52.4230927,-110.0589892
NE-10-40-01-W4,52.43032809,-110.0589796
SW-02-40-01-W4,52.40491115,-110.0529222
SW-02-40-01-W4,52.40491293,-110.0468471
SW-02-40-01-W4,52.40862174,-110.0468456
NW-35-39-01-W4,52.40120237,-110.0468429
SW-35-39-01-W4,52.39396228,-110.052903
NW-02-40-01-W4,52.41585638,-110.0468431
SE-34-39-01-W4,52.3939586,-110.0589989
SW-03-40-01-W4,52.40490381,-110.0708516
SW-35-39-01-W4,52.39396667,-110.0468318
SW-03-40-01-W4,52.40861865,-110.0708499
NW-03-40-01-W4,52.41586254,-110.0708434
SW-10-40-01-W4,52.42310127,-110.0708363
NW-10-40-01-W4,52.43033973,-110.070828
SW-34-39-01-W4,52.39395373,-110.0708952
NE-22-39-01-W4,52.37209069,-110.0590242
SE-22-39-01-W4,52.36486058,-110.0590109
NE-15-39-01-W4,52.3576286,-110.0589985
NW-23-39-01-W4,52.37209254,-110.0529412
SW-23-39-01-W4,52.36486176,-110.0529281
NW-14-39-01-W4,52.35762953,-110.0529151
SE-27-39-01-W4,52.37579621,-110.0590307
SE-27-39-01-W4,52.37950226,-110.0590227
SW-26-39-01-W4,52.37579813,-110.0529473
SW-26-39-01-W4,52.37950508,-110.0468532
NW-26-39-01-W4,52.38673529,-110.0468356
SW-26-39-01-W4,52.37580037,-110.0468624
SW-26-39-01-W4,52.37950338,-110.0529344
SE-15-39-01-W4,52.34668397,-110.0589852
NE-10-39-01-W4,52.34298076,-110.0589804
SE-10-39-01-W4,52.3357545,-110.0589704
SW-14-39-01-W4,52.35039255,-110.0529068
SW-14-39-01-W4,52.34668221,-110.052905
SW-11-39-01-W4,52.33575402,-110.0528944
NW-11-39-01-W4,52.34297935,-110.0529014
SE-15-39-01-W4,52.35039346,-110.0589883
SW-23-39-01-W4,52.3648645,-110.0468466
NW-14-39-01-W4,52.3576327,-110.0468368
SW-14-39-01-W4,52.35039645,-110.0468301
SW-14-39-01-W4,52.34668709,-110.0468273
NW-11-39-01-W4,52.34298332,-110.0468246
NW-23-39-01-W4,52.37209498,-110.0468573
SW-11-39-01-W4,52.33575602,-110.0468203
NE-34-38-01-W4,52.31389669,-110.0585556
NW-02-39-01-W4,52.32852886,-110.0528873
NW-35-38-01-W4,52.31389851,-110.0525296
NW-02-39-01-W4,52.32852984,-110.0468155
SW-02-39-01-W4,52.32130524,-110.0468088
SW-02-39-01-W4,52.31760252,-110.0468052
NW-35-38-01-W4,52.31390002,-110.0465018
SW-02-39-01-W4,52.32130363,-110.0528802
SW-02-39-01-W4,52.31760055,-110.0528766
NW-22-39-01-W4,52.37208659,-110.0708952
SW-22-39-01-W4,52.36485764,-110.0708817
NW-15-39-01-W4,52.35762692,-110.070869
NW-27-39-01-W4,52.38672693,-110.0709078
SW-27-39-01-W4,52.37949772,-110.070904
SW-27-39-01-W4,52.37579174,-110.070902
NW-03-39-01-W4,52.32852585,-110.0708119
SE-03-39-01-W4,52.32130188,-110.0589515
SE-03-39-01-W4,52.31759814,-110.0589466
NE-03-39-01-W4,52.32852815,-110.0589607
SW-03-39-01-W4,52.31759266,-110.0707911
SW-15-39-01-W4,52.35039389,-110.0708563
NW-10-39-01-W4,52.34298289,-110.0708419
SW-10-39-01-W4,52.33575415,-110.0708259
SW-27-38-01-W4,52.29223062,-110.070279
NW-27-38-01-W4,52.29945049,-110.0702903
SE-26-38-01-W4,52.29222269,-110.0347337
NE-26-38-01-W4,52.29944919,-110.0347363
SE-35-38-01-W4,52.30667568,-110.0347389
NW-26-38-01-W4,52.29945064,-110.0464916
NW-26-38-01-W4,52.299451,-110.0525169
SW-35-38-01-W4,52.30667474,-110.0525233
SW-35-38-01-W4,52.30667534,-110.0464967
SE-34-38-01-W4,52.30667391,-110.0585476
NE-27-38-01-W4,52.29945111,-110.0585395
SW-26-38-01-W4,52.29222716,-110.0525105
SE-27-38-01-W4,52.29222831,-110.0585314
SW-26-38-01-W4,52.29222595,-110.0464865
SW-03-39-01-W4,52.32129746,-110.0707984
NW-34-38-01-W4,52.31389226,-110.0703131
SW-15-39-01-W4,52.34668699,-110.0708507
SW-34-38-01-W4,52.30667139,-110.0703017
NW-34-39-01-W4,52.40119015,-110.0708662
NE-17-41-05-W4,52.53230423,-110.6828446
NW-16-41-05-W4,52.53230655,-110.6707104
NW-16-41-05-W4,52.53231114,-110.6767759
SE-20-41-05-W4,52.53954027,-110.6828482
SW-16-41-05-W4,52.52507425,-110.6767741
SE-17-41-05-W4,52.52506789,-110.6828414
SW-16-41-05-W4,52.52507065,-110.6707073
SE-19-41-05-W4,52.53954244,-110.7068341
SW-20-41-05-W4,52.53951584,-110.7007625
NW-17-41-05-W4,52.5322815,-110.700754
NW-17-41-05-W4,52.53228954,-110.6946855
SW-20-41-05-W4,52.53952441,-110.6946922
NE-18-41-05-W4,52.53230374,-110.7068278
NE-19-41-05-W4,52.54678093,-110.7068404
NW-20-41-05-W4,52.54675912,-110.6946991
NW-20-41-05-W4,52.54674991,-110.700771
SE-25-41-06-W4,52.55427547,-110.7308058
NE-13-41-06-W4,52.53235385,-110.7308038
NW-18-41-05-W4,52.53237129,-110.7247479
SW-19-41-05-W4,52.5396233,-110.7247475
SW-30-41-05-W4,52.55055764,-110.7186798
NW-18-41-05-W4,52.53234846,-110.7186765
SW-18-41-05-W4,52.52510091,-110.7186747
SW-30-41-05-W4,52.55430798,-110.7247467
SW-25-41-06-W4,52.55050012,-110.7426318
NW-24-41-06-W4,52.54679096,-110.7426302
SW-24-41-06-W4,52.53955335,-110.7426296
NW-13-41-06-W4,52.53231523,-110.7426265
SW-05-40-03-W4,52.40855508,-110.4067338
SE-05-40-03-W4,52.40856036,-110.3949141
NE-05-40-03-W4,52.41580178,-110.3949185
NE-08-40-03-W4,52.43029085,-110.394926
NE-17-40-03-W4,52.44494059,-110.3949208
NW-20-40-03-W4,52.45940638,-110.4128384
NW-16-39-03-W4,52.35750099,-110.3827324
NW-28-39-03-W4,52.38662711,-110.3828163
SW-33-39-03-W4,52.39385934,-110.3888907
SW-33-39-03-W4,52.39387313,-110.3828233
SW-09-40-03-W4,52.42304865,-110.3827973
SE-04-40-03-W4,52.40856606,-110.370981
SW-29-39-03-W4,52.37571465,-110.412743
NW-20-39-03-W4,52.3720068,-110.412735
SW-17-39-03-W4,52.35028614,-110.4127201
SE-20-39-03-W4,52.36472761,-110.3948597
NE-17-39-03-W4,52.35749302,-110.3948563
SE-17-39-03-W4,52.34655205,-110.3948474
NE-08-39-03-W4,52.3428472,-110.3948406
SW-15-40-04-W4,52.43769282,-110.5087925
SW-27-40-04-W4,52.46311224,-110.5027365
NW-22-40-04-W4,52.45940325,-110.5027345
NW-14-40-04-W4,52.44492696,-110.4848172
SE-21-40-04-W4,52.45217734,-110.5148646
SE-20-40-04-W4,52.45220471,-110.5388319
SW-28-40-04-W4,52.46314144,-110.5266974
SW-18-40-04-W4,52.43768234,-110.5746912
NW-11-39-04-W4,52.34288331,-110.4786571
SE-15-39-04-W4,52.34659415,-110.4908042
NW-14-39-04-W4,52.35751065,-110.4847365
SW-23-39-04-W4,52.36474983,-110.4847353
NE-16-39-04-W4,52.35753772,-110.5148258
NW-15-39-04-W4,52.35753767,-110.5087542
SW-10-39-04-W4,52.33564918,-110.5026623
NE-11-39-04-W4,52.34287576,-110.4668171
SW-13-39-04-W4,52.34657667,-110.4607459
SW-24-39-04-W4,52.36476909,-110.4607656
NW-24-39-04-W4,52.37201093,-110.4607688
SW-25-39-04-W4,52.37566972,-110.454696
SE-26-39-04-W4,52.3757193,-110.4668252
NW-25-39-04-W4,52.38666472,-110.4607792
SW-25-39-04-W4,52.37572251,-110.4607688
SW-12-39-04-W4,52.3355841,-110.4546649
SW-18-39-04-W4,52.34658507,-110.5807077
SW-18-39-04-W4,52.34659017,-110.5746394
NE-19-39-04-W4,52.37201922,-110.5628108
SW-17-39-04-W4,52.3466016,-110.5506582
SE-17-39-04-W4,52.35030909,-110.538813
SE-20-39-04-W4,52.3647747,-110.5388207
NE-08-39-04-W4,52.34289619,-110.5388063
NE-17-39-04-W4,52.35753883,-110.5388179
SW-32-39-04-W4,52.39390856,-110.5506763
SW-32-39-04-W4,52.39390689,-110.556745
SE-06-40-04-W4,52.40855757,-110.5628255
SW-30-39-04-W4,52.37943165,-110.5746635
NW-28-39-04-W4,52.38667539,-110.5266855
SW-09-40-04-W4,52.42304489,-110.5267015
NW-09-40-04-W4,52.43028808,-110.5267009
NW-07-40-04-W4,52.43025649,-110.5807651
NW-19-39-04-W4,52.3720123,-110.5807297
SW-19-39-04-W4,52.36477681,-110.5746537
SE-08-39-04-W4,52.33566554,-110.5388014
SE-16-39-04-W4,52.34659677,-110.5148284
SW-16-39-04-W4,52.34660295,-110.5266698
SE-17-39-04-W4,52.34660421,-110.5388092
NW-18-39-04-W4,52.35753787,-110.5746481
NW-17-39-04-W4,52.35754604,-110.5506624
NW-08-39-04-W4,52.34289058,-110.5567249
NW-09-39-04-W4,52.34289496,-110.5266666
SE-18-39-04-W4,52.34659783,-110.5627987
NW-27-39-04-W4,52.38667212,-110.5026782
SW-03-40-04-W4,52.40485438,-110.5027068
SW-03-40-04-W4,52.4085632,-110.5027084
SE-35-39-04-W4,52.39390567,-110.4668525
SE-34-39-04-W4,52.39391382,-110.4908362
NW-36-39-04-W4,52.40113467,-110.4607918
SW-01-40-04-W4,52.40854707,-110.4547242
NW-12-40-04-W4,52.43025309,-110.4547388
NW-11-40-04-W4,52.43026705,-110.4787346
SW-01-40-04-W4,52.40484059,-110.460798
SW-14-40-04-W4,52.43398037,-110.4848089
SE-09-39-04-W4,52.3356499,-110.5148133
NE-09-39-04-W4,52.3428881,-110.5148232
NW-15-39-04-W4,52.35752905,-110.5026928
NW-22-39-04-W4,52.37201203,-110.5026749
NW-22-39-04-W4,52.37201601,-110.5087483
SW-27-39-04-W4,52.37943287,-110.5087504
SE-28-39-04-W4,52.37943339,-110.5148265
NW-27-39-04-W4,52.38667104,-110.508755
NW-06-39-03-W4,52.32825366,-110.4306545
NE-07-39-03-W4,52.34282061,-110.4188052
SE-19-39-03-W4,52.36471997,-110.4188019
SE-30-39-03-W4,52.3793747,-110.4188169
SW-06-40-03-W4,52.40853538,-110.4367983
SE-13-40-04-W4,52.4376702,-110.4428891
SW-18-40-03-W4,52.43767142,-110.4368134
SW-11-39-04-W4,52.33565197,-110.4786488
SW-13-39-04-W4,52.34652549,-110.4546733
NW-23-39-04-W4,52.37199395,-110.484728
NE-23-39-04-W4,52.37200712,-110.4668273
SW-25-39-04-W4,52.37937652,-110.4546997
SW-14-39-04-W4,52.34659339,-110.4847196
SW-24-39-04-W4,52.36471916,-110.4546972
NE-01-39-04-W4,52.32824988,-110.4428035
SW-12-39-04-W4,52.33563559,-110.4607367
SE-11-39-04-W4,52.33564269,-110.4668071
SE-10-41-05-W4,52.51040569,-110.6348475
NW-02-41-05-W4,52.5031718,-110.6287717
NW-02-41-05-W4,52.50316535,-110.6226949
SW-02-41-05-W4,52.49594113,-110.628775
SE-03-41-05-W4,52.49594305,-110.6348489
NE-02-41-05-W4,52.50315172,-110.6108359
SE-02-41-05-W4,52.49593009,-110.6108497
SW-03-41-05-W4,52.4922388,-110.6466978
SW-03-41-05-W4,52.49594646,-110.6527738
NW-03-41-05-W4,52.50317953,-110.6527807
SW-10-41-05-W4,52.51041061,-110.646709
SW-10-41-05-W4,52.51041258,-110.6527877
NW-10-41-05-W4,52.51764567,-110.6527947
NE-09-41-05-W4,52.5176486,-110.6588633
NE-08-41-05-W4,52.51765102,-110.6828376
SW-31-40-05-W4,52.48127405,-110.7247168
SE-06-41-05-W4,52.49222136,-110.7067918
NE-06-41-05-W4,52.50316971,-110.7068024
NW-06-41-05-W4,52.50318255,-110.7247494
SW-06-41-05-W4,52.49593058,-110.7247499
NE-07-40-05-W4,52.43023996,-110.7067647
SW-05-40-05-W4,52.40484752,-110.7007212
SW-05-40-05-W4,52.40855303,-110.694637
NE-32-39-05-W4,52.40114388,-110.6828006
SE-08-40-05-W4,52.42302733,-110.6827764
NW-32-39-05-W4,52.40113764,-110.6946533
SW-05-40-05-W4,52.40485048,-110.6946483
NE-06-40-05-W4,52.41576988,-110.7067695
SW-28-40-05-W4,52.46312614,-110.6706499
SW-28-40-05-W4,52.46683785,-110.6706527
NW-28-40-05-W4,52.47406688,-110.6767347
NW-28-40-05-W4,52.47407119,-110.6706677
SW-33-40-05-W4,52.48129977,-110.6706757
SW-04-41-05-W4,52.49223931,-110.6706913
SW-04-41-05-W4,52.49594742,-110.6706932
NW-33-40-05-W4,52.48853211,-110.6767578
NW-29-40-05-W4,52.47404352,-110.7007
NW-29-40-05-W4,52.47404961,-110.6946343
SW-32-40-05-W4,52.48128262,-110.6946413
SW-05-41-05-W4,52.49222336,-110.7007069
SW-05-41-05-W4,52.49593117,-110.7007113
NE-05-41-05-W4,52.50318,-110.682829
SE-05-41-05-W4,52.49223527,-110.6828235
SW-33-39-05-W4,52.39390618,-110.6767277
NW-04-40-05-W4,52.41580395,-110.6767122
SW-21-40-05-W4,52.45218348,-110.6767162
NW-21-40-05-W4,52.45941912,-110.6767168
NW-28-39-05-W4,52.38667038,-110.6706577
NW-17-40-05-W4,52.44491732,-110.7006842
NE-17-40-05-W4,52.4449377,-110.6827823
SE-20-40-05-W4,52.45217799,-110.6827824
NW-20-40-05-W4,52.45940171,-110.6946198
SW-29-40-05-W4,52.4631032,-110.7006868
SE-29-40-05-W4,52.46682861,-110.6827893
NE-31-39-05-W4,52.40113173,-110.7067976
SW-07-40-05-W4,52.42300485,-110.7247364
SW-18-40-05-W4,52.43765537,-110.7186384
NW-18-40-05-W4,52.44489513,-110.7186395
SE-19-40-05-W4,52.45215119,-110.7067689
NW-19-40-05-W4,52.45937293,-110.7186374
SW-30-40-05-W4,52.46308462,-110.7186369
SE-30-40-05-W4,52.46309715,-110.7067688
SW-30-40-05-W4,52.46679632,-110.7186395
NE-18-40-05-W4,52.44491,-110.7067672
SW-18-40-05-W4,52.4339451,-110.7186387
SE-08-40-04-W4,52.42304675,-110.5388419
SW-09-40-04-W4,52.42304698,-110.5327711
SE-18-40-04-W4,52.43398878,-110.5628358
SE-18-40-04-W4,52.43769958,-110.5628332
SW-17-40-04-W4,52.43771069,-110.5506851
NE-30-40-04-W4,52.47406212,-110.5628386
SE-19-40-04-W4,52.4521796,-110.5628245
NW-29-40-04-W4,52.47407152,-110.5567576
SE-30-40-04-W4,52.46683381,-110.5628254
NE-21-40-04-W4,52.4594143,-110.5148654
NW-20-40-04-W4,52.45943556,-110.5506691
SW-27-40-04-W4,52.46682124,-110.5088054
SW-28-40-04-W4,52.4668251,-110.5266977
SW-28-40-04-W4,52.46682575,-110.5327666
NW-19-40-04-W4,52.45939444,-110.5746925
NW-28-40-04-W4,52.47403973,-110.5267124
NE-29-40-04-W4,52.47404266,-110.5388458
NW-21-40-04-W4,52.4594461,-110.5327614
NW-14-40-04-W4,52.44492007,-110.4787457
SW-23-40-04-W4,52.45215764,-110.4787498
SW-24-40-04-W4,52.45213901,-110.4608316
SW-23-40-04-W4,52.45216403,-110.4848224
SE-14-40-04-W4,52.43396586,-110.4668894
SW-26-40-04-W4,52.46310758,-110.4787586
SW-13-40-04-W4,52.43766736,-110.4608205
SW-26-40-04-W4,52.46681706,-110.4787578
SW-25-40-04-W4,52.46309756,-110.4547624
SE-15-40-04-W4,52.43398168,-110.4908784
SE-05-40-04-W4,52.40485475,-110.5388519
NE-32-39-04-W4,52.40114837,-110.5388472
NE-05-40-04-W4,52.41580227,-110.5388438
SE-17-40-04-W4,52.43400361,-110.5388402
SW-04-40-04-W4,52.40856245,-110.5327791
SW-16-40-04-W4,52.43400525,-110.5327682
NW-04-40-04-W4,52.41580159,-110.5267017
SW-16-40-04-W4,52.43771839,-110.5327673
SW-21-40-04-W4,52.452209,-110.5327634
SE-09-40-04-W4,52.42304052,-110.5148567
SE-04-40-04-W4,52.40856411,-110.5148509
NW-03-40-04-W4,52.41580119,-110.5087828
NW-34-39-04-W4,52.40114841,-110.5087728
NW-15-40-04-W4,52.4449293,-110.5027271
NE-31-39-04-W4,52.40113759,-110.5628187
NW-08-40-04-W4,52.43028569,-110.5567601
SW-05-40-04-W4,52.40856113,-110.5567565
SW-05-40-04-W4,52.40856241,-110.5506903
SW-17-40-04-W4,52.43399917,-110.5506883
NW-35-39-04-W4,52.40114438,-110.4847787
NW-01-40-04-W4,52.4157868,-110.4608014
NW-02-40-04-W4,52.41579668,-110.4847953
SW-12-40-04-W4,52.42301959,-110.4608074
SW-11-40-04-W4,52.4230303,-110.4787291
SE-27-39-04-W4,52.37571181,-110.4908041
SW-27-39-04-W4,52.37572073,-110.5026691
NE-26-39-04-W4,52.38666876,-110.4668438
NE-27-39-04-W4,52.38667403,-110.4908204
SW-35-39-04-W4,52.39391171,-110.4786928
SE-28-39-04-W4,52.37572444,-110.5148241
SE-31-39-04-W4,52.39390571,-110.5628191
NW-11-40-05-W4,52.43030374,-110.6288173
SW-14-40-05-W4,52.43401119,-110.6288142
NW-11-40-05-W4,52.43032081,-110.622739
NW-35-39-05-W4,52.40115179,-110.6226324
NW-24-40-05-W4,52.45943019,-110.5987115
SE-26-40-05-W4,52.46313939,-110.6108644
NW-36-40-05-W4,52.48852396,-110.6047841
NE-34-40-05-W4,52.48852862,-110.6348499
NW-23-40-05-W4,52.45939463,-110.6287979
SW-36-40-05-W4,52.48129989,-110.6047854
NE-36-40-05-W4,52.4885094,-110.5868607
SW-22-40-05-W4,52.45217308,-110.6466831
NW-21-40-05-W4,52.45941812,-110.6706495
SW-27-40-05-W4,52.46312075,-110.6466827
NW-27-40-05-W4,52.47407799,-110.6466874
SW-18-40-04-W4,52.43397291,-110.5746911
SE-13-40-05-W4,52.43399174,-110.5868469
SW-19-40-04-W4,52.45214519,-110.5807746
SW-13-40-05-W4,52.43404555,-110.5987122
SW-18-40-04-W4,52.43767297,-110.5807684
SE-17-40-05-W4,52.43397975,-110.6827807
NE-08-40-05-W4,52.4302684,-110.6827795
NW-33-39-05-W4,52.40114705,-110.6767261
NW-33-39-05-W4,52.40114941,-110.6706531
NW-04-40-05-W4,52.41580323,-110.6706476
NW-09-40-05-W4,52.43027578,-110.6706469
SW-16-40-05-W4,52.43398424,-110.6706435
SW-16-40-05-W4,52.437698,-110.6706437
SE-04-40-05-W4,52.40856844,-110.6588069
NW-03-40-05-W4,52.41580194,-110.6527539
SW-15-40-05-W4,52.43399348,-110.6467052
NW-10-40-05-W4,52.43028532,-110.6467051
SW-10-40-05-W4,52.42304923,-110.6467047
SW-03-40-05-W4,52.40853262,-110.6466845
NW-03-40-05-W4,52.41577074,-110.6466707
SW-10-40-05-W4,52.42304121,-110.6527636
NW-31-39-04-W4,52.40113361,-110.5807499
SE-02-40-05-W4,52.40485919,-110.6108152
SW-06-40-04-W4,52.4085508,-110.5746745
NE-01-40-05-W4,52.4158169,-110.5868386
NE-02-40-05-W4,52.41585743,-110.6108854
SW-07-40-04-W4,52.42302122,-110.580762
SW-12-40-05-W4,52.42314572,-110.6047953
NW-12-40-05-W4,52.43034144,-110.5987116
SE-12-40-05-W4,52.42305218,-110.5868435
NW-25-39-05-W4,52.38667361,-110.604714
SW-25-39-05-W4,52.37943602,-110.5986756
NE-25-39-05-W4,52.38666535,-110.5868199
SE-36-39-05-W4,52.39390327,-110.586816
NW-30-39-04-W4,52.3866652,-110.580741
SW-30-39-04-W4,52.3794291,-110.5807354
SW-36-39-05-W4,52.39390842,-110.5986591
SW-36-39-05-W4,52.39391056,-110.6047283
SE-28-39-05-W4,52.37944264,-110.6588128
NE-28-39-05-W4,52.38667954,-110.6588092
SW-35-39-05-W4,52.39390978,-110.6286409
SW-26-39-05-W4,52.37943525,-110.6286282
SW-26-39-05-W4,52.37572605,-110.6225792
SE-27-39-05-W4,52.37943885,-110.6347302
SW-30-41-05-W4,52.55427149,-110.718682
SE-30-41-05-W4,52.55049077,-110.7068424
SE-24-41-06-W4,52.53960061,-110.7308062
NE-24-41-06-W4,52.54684787,-110.7308061
SE-13-41-06-W4,52.52509471,-110.7308054
SW-18-41-05-W4,52.52511932,-110.7247483
NW-19-41-05-W4,52.54687523,-110.7247471
NW-19-41-05-W4,52.54684334,-110.7186802
SW-19-41-05-W4,52.53959594,-110.7186784
SW-25-41-06-W4,52.55420808,-110.7426306
SE-25-41-06-W4,52.55056185,-110.7308075
SW-30-41-05-W4,52.55059153,-110.7247469
NW-22-40-05-W4,52.45941082,-110.6466822
SE-28-40-05-W4,52.46684512,-110.6588132
SW-24-40-05-W4,52.45222275,-110.6047907
SW-25-40-05-W4,52.46313423,-110.5987121
SW-25-40-05-W4,52.46685177,-110.6047879
SW-13-39-05-W4,52.34658224,-110.6047343
NW-13-39-05-W4,52.35753323,-110.6047261
NE-13-39-05-W4,52.35753327,-110.586794
SW-25-39-05-W4,52.37572505,-110.5986859
NE-26-39-05-W4,52.38667277,-110.6107652
NE-36-39-05-W4,52.40113788,-110.5868229
NE-21-39-05-W4,52.37202496,-110.6588165
SE-27-39-05-W4,52.3757299,-110.6347346
SE-28-39-05-W4,52.37573374,-110.6588142
SW-33-39-05-W4,52.3939099,-110.6706554
SE-33-39-05-W4,52.39391645,-110.6588056
SW-24-41-06-W4,52.53952881,-110.7486908
NW-13-41-06-W4,52.53229611,-110.7486899
SW-25-41-06-W4,52.55046809,-110.7486922
SW-25-41-06-W4,52.55417318,-110.7486927
NW-24-41-06-W4,52.54676147,-110.7486918
SE-05-40-05-W4,52.40485551,-110.6827981
SE-17-40-05-W4,52.43769266,-110.6827816
SW-28-40-05-W4,52.46683417,-110.6767231
SE-32-40-05-W4,52.48129384,-110.6828102
NW-13-40-06-W4,52.4449005,-110.7487132
SW-06-40-05-W4,52.40483664,-110.7186426
SE-18-40-05-W4,52.43766289,-110.7067662
SE-07-40-05-W4,52.42300202,-110.7067624
SW-05-40-05-W4,52.40854728,-110.7007099
SW-17-40-05-W4,52.4376666,-110.7006832
NW-01-41-06-W4,52.5031621,-110.7426378
SW-01-41-05-W4,52.49222627,-110.6047832
SW-01-41-05-W4,52.49592567,-110.6047747
SW-36-40-05-W4,52.48129212,-110.5987106
SE-35-40-05-W4,52.4812977,-110.6108599
SW-01-41-05-W4,52.49592459,-110.5987033
SW-01-41-05-W4,52.49222315,-110.5987108
SE-02-41-05-W4,52.49222895,-110.6108556
NW-36-40-05-W4,52.48851915,-110.5987104
NE-35-40-05-W4,52.48852489,-110.6108577
SW-31-40-04-W4,52.48126885,-110.5807857
SW-31-40-04-W4,52.48127613,-110.5747095
SE-36-40-05-W4,52.4812766,-110.5868588
NW-15-40-05-W4,52.44493899,-110.6527473
NE-16-40-05-W4,52.44494145,-110.6588108
SW-22-40-05-W4,52.45217827,-110.6527414
SE-21-40-05-W4,52.45217991,-110.6588089
SE-09-40-05-W4,52.42303942,-110.6588214
NE-09-40-05-W4,52.43027559,-110.6588182
NW-10-40-05-W4,52.43027852,-110.6527663
SE-16-40-05-W4,52.43398337,-110.6588177
SW-15-40-05-W4,52.43398705,-110.6527674
SE-16-40-05-W4,52.43769765,-110.6588167
SW-15-40-05-W4,52.43769803,-110.6527606
SW-15-40-05-W4,52.43770049,-110.6467014
SW-04-40-05-W4,52.40485944,-110.6706516
SW-04-40-05-W4,52.40856927,-110.6706515
NE-33-39-05-W4,52.40115334,-110.6588019
SE-04-40-05-W4,52.40486208,-110.6587999
SW-03-40-05-W4,52.40856768,-110.6527361
NW-34-39-05-W4,52.40115493,-110.6527282
SW-03-40-05-W4,52.40486305,-110.6527263
NE-04-40-05-W4,52.41580266,-110.6588163
SW-34-39-05-W4,52.39391933,-110.6527326
SE-29-40-05-W4,52.46312165,-110.6827836
NW-16-40-05-W4,52.44494404,-110.6767157
SW-21-40-05-W4,52.45218242,-110.6706484
SW-16-40-05-W4,52.43398874,-110.6767148
NW-16-40-05-W4,52.44494287,-110.6706471
NW-09-40-05-W4,52.43027691,-110.6767145
SW-09-40-05-W4,52.42303801,-110.6706473
SW-16-40-05-W4,52.43770085,-110.6767151
NW-35-40-05-W4,52.48852615,-110.6227072
NW-35-40-05-W4,52.48852662,-110.6287791
SW-02-41-05-W4,52.4922353,-110.6287768
SE-03-41-05-W4,52.49223674,-110.6348492
SW-02-41-05-W4,52.4959378,-110.6227017
SW-02-41-05-W4,52.49223341,-110.6227044
NW-26-40-05-W4,52.47406376,-110.6287885
NW-26-40-05-W4,52.47406707,-110.6227134
NE-27-40-05-W4,52.47406879,-110.6348528
SW-35-40-05-W4,52.48128976,-110.6287838
SE-34-40-05-W4,52.48129257,-110.6348517
SW-35-40-05-W4,52.48129259,-110.622711
SW-02-40-05-W4,52.40843234,-110.6287481
SW-02-40-05-W4,52.40486355,-110.6287243
NW-35-39-05-W4,52.40115081,-110.6286961
SW-02-40-05-W4,52.40848127,-110.6226493
SW-35-39-05-W4,52.39391144,-110.6225883
SW-02-40-05-W4,52.4048628,-110.6226544
SE-14-40-05-W4,52.43405796,-110.6108735
SE-14-40-05-W4,52.43775887,-110.6108714
NE-14-40-05-W4,52.44498164,-110.6108699
NW-23-40-05-W4,52.4594082,-110.6227231
SW-26-40-05-W4,52.46311831,-110.6227197
SW-26-40-05-W4,52.46683347,-110.6227202
SW-03-40-05-W4,52.40486356,-110.6466526
SW-34-39-05-W4,52.39391564,-110.6466359
SE-03-40-05-W4,52.40846477,-110.6348387
SE-03-40-05-W4,52.40486381,-110.6347993
NE-34-39-05-W4,52.40115064,-110.6347779
SE-34-39-05-W4,52.39391095,-110.6347378
NW-34-39-05-W4,52.40115263,-110.6466462
NW-15-40-05-W4,52.44493602,-110.6466893
SE-15-40-05-W4,52.43770521,-110.6348749
